RXangle,TXangle,RSSI_avg,RSSI_max,Num_of_Samples
64,7,-68.523,0.0,4005092
65,7,-66.36,0.0,4004728
66,7,-69.1063,0.0,4005092
67,7,-74.3833,0.0,4004728
68,7,-69.6151,0.0,4005092
69,7,-67.8466,0.0,4003272
70,7,-71.1376,0.0,4004728
71,7,-64.7987,0.0,4004364
72,7,-60.9852,0.0,4005092
73,7,-61.4843,0.0,4005456
74,7,-60.7403,0.0,4005092
75,7,-63.9076,0.0,4001452
76,7,-64.187,0.0,4005092
77,7,-68.0509,0.0,4005092
78,7,-64.7081,0.0,4005092
79,7,-67.6107,0.0,4005092
80,7,-72.3804,0.0,4005092
81,7,-65.1521,0.0,4002180
82,7,-65.7709,0.0,4005092
83,7,-61.3083,0.0,4003272
84,7,-59.1608,0.0,4005820
85,7,-61.3647,0.0,4005456
86,7,-64.9797,0.0,4005092
87,7,-64.1983,0.0,4001452
88,7,-70.3919,0.0,4004728
89,7,-67.0101,0.0,4005092
90,7,-68.5712,0.0,4005092
91,7,-71.6554,0.0,4005456
92,7,-69.8632,0.0,4005092
93,7,-69.3636,0.0,4002544
94,7,-74.6123,0.0,4005092
95,7,-72.6881,0.0,4005456
96,7,-73.6489,0.0,4005092
97,7,-74.0108,0.0,4005092
98,7,-73.3654,0.0,4005092
99,7,-73.1829,0.0,4005092
100,7,-75.3413,0.0,4004364
0,8,-70.0293,0.0,4005456
1,8,-68.5149,0.0,4004728
2,8,-73.9847,0.0,4005092
3,8,-67.5482,0.0,4005820
4,8,-66.3045,0.0,4005092
5,8,-73.1725,0.0,4005456
6,8,-72.3932,0.0,4005092
7,8,-73.5504,0.0,4005092
8,8,-69.3469,0.0,4005092
9,8,-69.5747,0.0,4002180
10,8,-72.0018,0.0,4005456
11,8,-72.4709,0.0,4005456
12,8,-72.2224,0.0,4003636
13,8,-70.5432,0.0,4004728
14,8,-74.4964,0.0,4002544
15,8,-69.3631,0.0,4004364
16,8,-71.9105,0.0,4004728
17,8,-73.5934,0.0,4004728
18,8,-69.9097,0.0,4005092
19,8,-72.1464,0.0,4004000
20,8,-73.9687,0.0,4004728
21,8,-73.9857,0.0,4004000
22,8,-70.8274,0.0,4005092
23,8,-71.0847,0.0,4003636
24,8,-72.8279,0.0,4005092
25,8,-72.164,0.0,4005092
26,8,-66.3795,0.0,4005092
27,8,-68.1861,0.0,4004000
28,8,-70.7084,0.0,4005092
29,8,-73.549,0.0,4004000
30,8,-69.9435,0.0,4005456
31,8,-64.8087,0.0,4005092
32,8,-65.7582,0.0,4005092
33,8,-67.2979,0.0,4005456
34,8,-68.3896,0.0,4005092
35,8,-71.9886,0.0,4001452
36,8,-71.2345,0.0,4005092
37,8,-73.3009,0.0,4005092
38,8,-71.5998,0.0,4005092
39,8,-72.8173,0.0,4005820
40,8,-69.6437,0.0,4005456
41,8,-68.2954,0.0,4004728
42,8,-64.0143,0.0,4005092
43,8,-64.2134,0.0,4004728
44,8,-66.1368,0.0,4005092
45,8,-62.5046,0.0,4005456
46,8,-60.4176,0.0,4005092
47,8,-61.4561,0.0,4005092
48,8,-63.0962,0.0,4005092
49,8,-68.7299,0.0,4005092
50,8,-66.0047,0.0,4005092
51,8,-70.7859,0.0,4005456
52,8,-61.9777,0.0,4005456
53,8,-68.6568,0.0,4005092
54,8,-72.947,0.0,4005092
55,8,-70.4762,0.0,4005092
56,8,-72.1562,0.0,4002544
57,8,-73.9591,0.0,4005092
58,8,-73.459,0.0,4004728
59,8,-73.0897,0.0,4005092
60,8,-72.9048,0.0,4005456
61,8,-71.2663,0.0,4004728
62,8,-67.7748,0.0,4005092
63,8,-69.2795,0.0,4004728
64,8,-67.8917,0.0,4005092
65,8,-65.361,0.0,4005092
66,8,-66.9848,0.0,4005456
67,8,-69.6868,0.0,4005092
68,8,-64.0302,0.0,4005456
69,8,-70.0251,0.0,4005092
70,8,-65.072,0.0,4005092
71,8,-59.8485,0.0,4001816
72,8,-61.6613,0.0,4002180
73,8,-60.1353,0.0,4005092
74,8,-60.5405,0.0,4005456
75,8,-62.398,0.0,4005456
76,8,-63.742,0.0,4004728
77,8,-70.4584,0.0,4005456
78,8,-67.7871,0.0,4005456
79,8,-75.3295,0.0,4005092
80,8,-71.5327,0.0,4005456
81,8,-69.4937,0.0,4004728
82,8,-63.8883,0.0,4005092
83,8,-65.606,0.0,4005092
84,8,-73.9907,0.0,4005092
85,8,-66.6145,0.0,4005092
86,8,-70.1241,0.0,4005092
87,8,-68.2407,0.0,4005092
88,8,-66.6262,0.0,4005092
89,8,-71.1935,0.0,4003636
90,8,-72.0254,0.0,4005092
91,8,-70.6547,0.0,4005092
92,8,-74.8849,0.0,4005456
93,8,-74.6137,0.0,4005092
94,8,-74.9715,0.0,4005092
95,8,-73.72,0.0,4005092
96,8,-73.7294,0.0,4005092
97,8,-75.1601,0.0,4005092
98,8,-74.4275,0.0,4005092
99,8,-72.6766,0.0,4005456
100,8,-73.3206,0.0,4005820
0,9,-70.1386,0.0,4005092
1,9,-66.4189,0.0,4005456
2,9,-72.6744,0.0,4005456
3,9,-72.8806,0.0,4004000
4,9,-71.3666,0.0,4005092
5,9,-70.4724,0.0,4003636
6,9,-70.4394,0.0,4005092
7,9,-74.1291,0.0,4004364
8,9,-69.6257,0.0,4005092
9,9,-70.2721,0.0,4004728
10,9,-66.1898,0.0,4004728
11,9,-64.6187,0.0,4004728
12,9,-66.1368,0.0,4004728
13,9,-65.7306,0.0,4003272
14,9,-71.402,0.0,4005456
15,9,-73.6768,0.0,4005092
16,9,-73.579,0.0,4005456
17,9,-74.4994,0.0,4002908
18,9,-69.5395,0.0,4005092
19,9,-71.6228,0.0,4005092
20,9,-74.6295,0.0,4005092
21,9,-75.2357,0.0,4002908
22,9,-72.3972,0.0,4005092
23,9,-67.3356,0.0,4004000
24,9,-68.5779,0.0,4005820
25,9,-72.5584,0.0,4003636
26,9,-73.1667,0.0,4005092
27,9,-75.3238,0.0,4005092
28,9,-72.383,0.0,4005456
29,9,-73.4628,0.0,4005092
30,9,-67.0095,0.0,4004728
31,9,-63.3081,0.0,4005456
32,9,-63.6549,0.0,4005456
33,9,-62.52,0.0,4005092
34,9,-62.8773,0.0,4002544
35,9,-66.6257,0.0,4005092
36,9,-69.1211,0.0,4005820
37,9,-72.6522,0.0,4005820
38,9,-75.2671,0.0,4001816
39,9,-70.6613,0.0,4005456
40,9,-68.7935,0.0,4005092
41,9,-66.4455,0.0,4005092
42,9,-64.8244,0.0,4005092
43,9,-70.2269,0.0,4004728
44,9,-66.2134,0.0,4002544
45,9,-63.7334,0.0,4005092
46,9,-64.2184,0.0,4004000
47,9,-67.5308,0.0,4005456
48,9,-70.2263,0.0,4003272
49,9,-73.0133,0.0,4005820
50,9,-63.6749,0.0,4005092
51,9,-60.9811,0.0,4005456
52,9,-64.5803,0.0,4005092
53,9,-70.388,0.0,4005092
54,9,-67.3904,0.0,4005092
55,9,-69.4904,0.0,4005092
56,9,-68.1606,0.0,4005092
57,9,-70.1155,0.0,4005456
58,9,-75.1465,0.0,4005092
59,9,-69.1596,0.0,4005092
60,9,-75.461,0.0,4005456
61,9,-72.5947,0.0,4004728
62,9,-68.6625,0.0,4005820
63,9,-66.1482,0.0,4004728
64,9,-62.1617,0.0,4005456
65,9,-61.7267,0.0,4001816
66,9,-60.4284,0.0,4006184
67,9,-58.894,0.0,4003636
68,9,-59.3774,0.0,4005456
69,9,-63.774,0.0,4065516
70,9,-61.5023,0.0,4005092
71,9,-55.5609,0.0,4005456
72,9,-59.0415,0.0,4005092
73,9,-58.1609,0.0,4006912
74,9,-58.6096,0.0,4005456
75,9,-63.9136,0.0,4002180
76,9,-61.1592,0.0,4005820
77,9,-67.4215,0.0,4005092
78,9,-72.4434,0.0,4005456
79,9,-69.4385,0.0,4005092
80,9,-64.9909,0.0,4004728
81,9,-62.4674,0.0,4005092
82,9,-58.572,0.0,4005092
83,9,-57.5388,0.0,4005456
84,9,-58.9299,0.0,4006184
85,9,-67.3823,0.0,4005456
86,9,-69.675,0.0,4004728
87,9,-67.8692,0.0,4005092
88,9,-67.2693,0.0,4005092
89,9,-70.3978,0.0,4005456
90,9,-70.4879,0.0,4001816
91,9,-73.6083,0.0,4005092
92,9,-71.7602,0.0,4005092
93,9,-74.8905,0.0,4005092
94,9,-74.8983,0.0,4004364
95,9,-72.9341,0.0,4005092
96,9,-74.6931,0.0,4005820
97,9,-75.0651,0.0,4004364
98,9,-74.8691,0.0,4005820
99,9,-74.1734,0.0,4005092
100,9,-74.3125,0.0,4005092
0,10,-72.16,0.0,4004728
1,10,-71.6501,0.0,4005092
2,10,-71.1692,0.0,4005092
3,10,-70.6577,0.0,4005092
4,10,-73.9569,0.0,4002544
5,10,-68.4908,0.0,4004728
6,10,-70.9819,0.0,4005456
7,10,-68.7017,0.0,4005092
8,10,-67.7364,0.0,4004728
9,10,-68.7514,0.0,4005092
10,10,-65.2813,0.0,4006184
11,10,-63.9686,0.0,4005092
12,10,-64.5057,0.0,4005456
13,10,-63.5322,0.0,4005092
14,10,-69.974,0.0,4004728
15,10,-70.9746,0.0,4005092
16,10,-70.4795,0.0,4005456
17,10,-75.1375,0.0,4005820
18,10,-72.3195,0.0,4005092
19,10,-71.6294,0.0,4005456
20,10,-74.8952,0.0,4005092
21,10,-72.4334,0.0,4005456
22,10,-73.305,0.0,4005092
23,10,-66.0647,0.0,4005092
24,10,-67.0673,0.0,4005456
25,10,-71.4516,0.0,4005092
26,10,-65.4718,0.0,4005092
27,10,-67.6045,0.0,4005092
28,10,-74.9628,0.0,4005456
29,10,-73.4787,0.0,4002180
30,10,-67.8334,0.0,4003636
31,10,-65.2087,0.0,4005092
32,10,-64.0712,0.0,4004000
33,10,-63.3632,0.0,4005820
34,10,-63.2785,0.0,4003636
35,10,-67.541,0.0,4005092
36,10,-68.9373,0.0,4005456
37,10,-70.9638,0.0,4005456
38,10,-74.1002,0.0,4005456
39,10,-70.4705,0.0,4005092
40,10,-69.7739,0.0,4005456
41,10,-70.2445,0.0,4005092
42,10,-68.2888,0.0,4001452
43,10,-64.8592,0.0,4005092
44,10,-66.7509,0.0,4005092
45,10,-69.7262,0.0,4005456
46,10,-73.2935,0.0,4002908
47,10,-72.3805,0.0,4005092
48,10,-68.8319,0.0,4004364
49,10,-60.5778,0.0,4005092
50,10,-61.2178,0.0,4004000
51,10,-67.1737,0.0,4004728
52,10,-65.3989,0.0,4004364
53,10,-62.3122,0.0,4005456
54,10,-61.8013,0.0,4004000
55,10,-63.7927,0.0,4006548
56,10,-66.8592,0.0,4002180
57,10,-64.2759,0.0,4005092
58,10,-70.6578,0.0,4004728
59,10,-71.5727,0.0,4005456
60,10,-67.3779,0.0,4005092
61,10,-75.0217,0.0,4005092
62,10,-66.1218,0.0,4005456
63,10,-65.2872,0.0,4005092
64,10,-67.0449,0.0,4005092
65,10,-61.7795,0.0,4005092
66,10,-59.8424,0.0,4005092
67,10,-65.3989,0.0,4005456
68,10,-60.0861,0.0,4006548
69,10,-66.2791,0.0,4002908
70,10,-56.9108,0.0,4005092
71,10,-63.947,0.0,4002908
72,10,-55.8151,0.0,4004728
73,10,-53.9986,0.0,4002544
74,10,-55.7011,0.0,4006184
75,10,-61.8111,0.0,4002544
76,10,-60.3955,0.0,4005456
77,10,-65.7613,0.0,4005092
78,10,-67.8796,0.0,4005092
79,10,-63.9703,0.0,4005456
80,10,-63.2683,0.0,4005456
81,10,-64.1812,0.0,4005092
82,10,-65.8319,0.0,4005092
83,10,-64.9803,0.0,4005092
84,10,-65.4775,0.0,4005092
85,10,-67.7994,0.0,4005092
86,10,-72.3091,0.0,4009460
87,10,-75.2479,0.0,4004728
88,10,-72.1733,0.0,4005092
89,10,-75.4396,0.0,4005092
90,10,-74.7442,0.0,4005456
91,10,-74.7961,0.0,4005456
92,10,-71.2213,0.0,4002544
93,10,-74.7771,0.0,4005456
94,10,-72.8446,0.0,4003272
95,10,-73.6002,0.0,4005456
96,10,-71.8511,0.0,4004000
97,10,-73.9782,0.0,4004728
98,10,-74.5383,0.0,4005092
99,10,-72.83,0.0,4005456
100,10,-73.4526,0.0,4002544
0,11,-70.1149,0.0,4005456
1,11,-74.0652,0.0,4005092
2,11,-72.1581,0.0,4004728
3,11,-68.6668,0.0,4004728
4,11,-71.8522,0.0,4005092
5,11,-71.2612,0.0,4005092
6,11,-70.8644,0.0,4005820
7,11,-66.7589,0.0,4005456
8,11,-66.5402,0.0,4005092
9,11,-67.4979,0.0,4005092
10,11,-66.5566,0.0,4005456
11,11,-66.5469,0.0,4005456
12,11,-64.6985,0.0,4005092
13,11,-62.4988,0.0,4005092
14,11,-70.1174,0.0,4005092
15,11,-70.4878,0.0,4005092
16,11,-69.6466,0.0,4005456
17,11,-74.3418,0.0,4005456
18,11,-71.1841,0.0,4005092
19,11,-71.8722,0.0,4005456
20,11,-72.0443,0.0,4005456
21,11,-70.4716,0.0,4005456
22,11,-72.7205,0.0,4005092
23,11,-68.3777,0.0,4005456
24,11,-70.3978,0.0,4005092
25,11,-70.3179,0.0,4005092
26,11,-65.8022,0.0,4005092
27,11,-66.4985,0.0,4005820
28,11,-72.9464,0.0,4005456
29,11,-74.1467,0.0,4005092
30,11,-64.8212,0.0,4005092
31,11,-61.0908,0.0,4004728
32,11,-63.5811,0.0,4005092
33,11,-66.081,0.0,4005092
34,11,-69.7375,0.0,4005092
35,11,-73.4637,0.0,4005456
36,11,-72.4004,0.0,4005092
37,11,-74.6508,0.0,4005456
38,11,-75.1937,0.0,4005092
39,11,-73.4568,0.0,4005456
40,11,-73.5333,0.0,4005820
41,11,-71.525,0.0,4005092
42,11,-67.3653,0.0,4005092
43,11,-65.1881,0.0,4005456
44,11,-73.3109,0.0,4005092
45,11,-67.0788,0.0,4005456
46,11,-68.4374,0.0,4005092
47,11,-69.2244,0.0,4005092
48,11,-60.8689,0.0,4005092
49,11,-65.0741,0.0,4005092
50,11,-67.6517,0.0,4003636
51,11,-63.4122,0.0,4005092
52,11,-59.3235,0.0,4005456
53,11,-59.8026,0.0,4005092
54,11,-58.5129,0.0,4001816
55,11,-61.689,0.0,4005820
56,11,-63.5915,0.0,4004728
57,11,-64.3219,0.0,4005456
58,11,-74.6338,0.0,4005092
59,11,-73.1695,0.0,4005092
60,11,-67.9807,0.0,4005820
61,11,-68.5075,0.0,4004728
62,11,-61.7488,0.0,4005092
63,11,-58.0574,0.0,4005092
64,11,-56.5888,0.0,4005092
65,11,-54.7375,0.0,4003636
66,11,-54.907,0.0,4004364
67,11,-62.9206,0.0,4005456
68,11,-58.7625,0.0,4006184
69,11,-55.1551,0.0,4004000
70,11,-55.7621,0.0,4005092
71,11,-61.606,0.0,4005092
72,11,-59.8082,0.0,4005092
73,11,-59.9455,0.0,4003272
74,11,-59.1856,0.0,4005092
75,11,-68.4256,0.0,4005092
76,11,-66.0398,0.0,4002908
77,11,-69.5794,0.0,4005092
78,11,-66.4164,0.0,4004000
79,11,-63.0237,0.0,4005092
80,11,-63.3842,0.0,4005092
81,11,-64.3057,0.0,4005092
82,11,-64.031,0.0,4002180
83,11,-63.6389,0.0,4005456
84,11,-66.5066,0.0,4005092
85,11,-68.8093,0.0,4005456
86,11,-70.7411,0.0,4005092
87,11,-72.257,0.0,4005092
88,11,-74.1114,0.0,4001816
89,11,-75.0324,0.0,4004728
90,11,-72.2943,0.0,4005456
91,11,-73.052,0.0,4004728
92,11,-70.7349,0.0,4002180
93,11,-75.0032,0.0,4005092
94,11,-70.6207,0.0,4004364
95,11,-70.9705,0.0,4005092
96,11,-72.3111,0.0,4004728
97,11,-72.1099,0.0,4005456
98,11,-70.3233,0.0,4002180
99,11,-71.418,0.0,4005092
100,11,-72.4105,0.0,4004364
0,12,-71.0211,0.0,4005092
1,12,-72.6114,0.0,4005456
2,12,-74.5494,0.0,4005456
3,12,-72.6489,0.0,4002180
4,12,-75.3718,0.0,4004728
5,12,-72.7685,0.0,4004364
6,12,-71.3988,0.0,4004728
7,12,-71.2064,0.0,4006548
8,12,-70.75,0.0,4005092
9,12,-70.4092,0.0,4002544
10,12,-74.4082,0.0,4005092
11,12,-74.7137,0.0,4004728
12,12,-68.8584,0.0,4005092
13,12,-65.7709,0.0,4004000
14,12,-71.9907,0.0,4005092
15,12,-69.8671,0.0,4005092
16,12,-72.096,0.0,4005456
17,12,-72.8151,0.0,4005092
18,12,-73.0324,0.0,4005092
19,12,-72.0738,0.0,4002180
20,12,-69.443,0.0,4005092
21,12,-72.051,0.0,4005456
22,12,-72.2456,0.0,4005820
23,12,-72.2062,0.0,4005092
24,12,-72.4444,0.0,4005092
25,12,-69.8968,0.0,4005092
26,12,-66.7487,0.0,4005456
27,12,-66.2508,0.0,4005456
28,12,-72.6804,0.0,4004728
29,12,-72.4259,0.0,4005092
30,12,-70.9462,0.0,4005092
31,12,-63.8282,0.0,4005456
32,12,-65.4064,0.0,4005456
33,12,-70.1929,0.0,4005456
34,12,-73.9162,0.0,4002544
35,12,-74.7463,0.0,4005092
36,12,-71.6164,0.0,4004728
37,12,-74.96,0.0,4005092
38,12,-70.6943,0.0,4005456
39,12,-67.1692,0.0,4005092
40,12,-67.3782,0.0,4002544
41,12,-65.9389,0.0,4005092
42,12,-64.0961,0.0,4004000
43,12,-68.8792,0.0,4005092
44,12,-69.8269,0.0,4004728
45,12,-66.4233,0.0,4005092
46,12,-67.9301,0.0,4003272
47,12,-73.1389,0.0,4005092
48,12,-63.8605,0.0,4005092
49,12,-72.1812,0.0,4001816
50,12,-64.9609,0.0,4005092
51,12,-61.4498,0.0,4005092
52,12,-58.178,0.0,4005456
53,12,-58.8164,0.0,4006184
54,12,-59.2939,0.0,4005092
55,12,-61.9797,0.0,4005092
56,12,-63.5752,0.0,4002180
57,12,-66.0461,0.0,4005456
58,12,-70.6935,0.0,4005820
59,12,-68.345,0.0,4005092
60,12,-71.178,0.0,4005092
61,12,-65.4309,0.0,4005092
62,12,-58.5051,0.0,4005092
63,12,-57.3149,0.0,4005092
64,12,-53.4239,0.0,4005092
65,12,-52.2178,0.0,4003272
66,12,-51.4323,0.0,4005456
67,12,-47.2793,0.0,4005092
68,12,-51.3289,0.0,4005820
69,12,-67.2221,0.0,4001816
70,12,-70.6808,0.0,4005092
71,12,-64.2548,0.0,4003636
72,12,-55.5174,0.0,4004728
73,12,-61.4344,0.0,4005092
74,12,-67.948,0.0,4005092
75,12,-67.8852,0.0,4005092
76,12,-71.3523,0.0,4005092
77,12,-70.5063,0.0,4005092
78,12,-74.9672,0.0,4005092
79,12,-73.6653,0.0,4001452
80,12,-70.2877,0.0,4005456
81,12,-71.1971,0.0,4004364
82,12,-71.204,0.0,4005456
83,12,-74.4959,0.0,4005092
84,12,-72.7986,0.0,4005092
85,12,-72.1409,0.0,4005456
86,12,-74.6195,0.0,4005092
87,12,-75.4127,0.0,4005092
88,12,-73.8022,0.0,4004728
89,12,-73.4814,0.0,4005092
90,12,-70.389,0.0,4005092
91,12,-69.7602,0.0,4005092
92,12,-65.1424,0.0,4005456
93,12,-67.1497,0.0,4005092
94,12,-68.2021,0.0,3996539
95,12,-65.5002,0.0,4005092
96,12,-70.8412,0.0,4005092
97,12,-73.8946,0.0,4005092
98,12,-68.0991,0.0,4005092
99,12,-69.2257,0.0,4005092
100,12,-72.9342,0.0,4001816
0,13,-71.9581,0.0,4005456
1,13,-74.1544,0.0,4005092
2,13,-71.5815,0.0,4004728
3,13,-74.2815,0.0,4005092
4,13,-73.2204,0.0,4005092
5,13,-74.388,0.0,4005092
6,13,-71.9786,0.0,4005456
7,13,-71.1753,0.0,4005092
8,13,-75.5294,0.0,4005092
9,13,-74.7713,0.0,4005092
10,13,-73.7157,0.0,4005092
11,13,-72.809,0.0,4005092
12,13,-72.5414,0.0,4005456
13,13,-69.9709,0.0,4005456
14,13,-71.4427,0.0,4005456
15,13,-72.0696,0.0,4005456
16,13,-73.9643,0.0,4005092
17,13,-74.3177,0.0,4005456
18,13,-74.1119,0.0,4004728
19,13,-72.1743,0.0,4005456
20,13,-70.2015,0.0,4005092
21,13,-74.8876,0.0,4005456
22,13,-69.1742,0.0,4005092
23,13,-70.8156,0.0,4003636
24,13,-73.8684,0.0,4005092
25,13,-72.1287,0.0,4005092
26,13,-67.9796,0.0,4005092
27,13,-66.8937,0.0,4005092
28,13,-73.8292,0.0,4005456
29,13,-66.7912,0.0,4005092
30,13,-64.609,0.0,4005092
31,13,-72.4653,0.0,4000724
32,13,-65.6449,0.0,4005456
33,13,-64.1219,0.0,4005820
34,13,-65.4012,0.0,4005092
35,13,-67.0038,0.0,4005092
36,13,-69.3738,0.0,4005092
37,13,-72.0876,0.0,4005092
38,13,-75.4304,0.0,4005092
39,13,-72.5372,0.0,4005092
40,13,-69.6325,0.0,4005092
41,13,-68.8687,0.0,4004364
42,13,-69.8247,0.0,4005820
43,13,-72.2288,0.0,4005092
44,13,-68.0952,0.0,4005456
45,13,-67.3312,0.0,4005456
46,13,-73.2577,0.0,4004364
47,13,-71.3304,0.0,4005092
48,13,-72.1347,0.0,4005456
49,13,-71.1756,0.0,4005456
50,13,-70.4878,0.0,4005456
51,13,-64.2157,0.0,4005092
52,13,-62.1359,0.0,4005456
53,13,-63.992,0.0,4005456
54,13,-64.5042,0.0,4005456
55,13,-69.5824,0.0,4005092
56,13,-69.4794,0.0,4005092
57,13,-74.6639,0.0,4005820
58,13,-60.7766,0.0,4005092
59,13,-69.7815,0.0,4005092
60,13,-67.0187,0.0,4005456
61,13,-59.8843,0.0,4004364
62,13,-56.9462,0.0,4005456
63,13,-58.6148,0.0,4004000
64,13,-52.3348,0.0,4005092
65,13,-48.6747,0.0,4003636
66,13,-45.7201,0.0,4005456
67,13,-47.2582,0.0,4004000
68,13,-61.2372,0.0,4005092
69,13,-49.6124,0.0,4002908
70,13,-48.1835,0.0,4005092
71,13,-51.3671,0.0,4005456
72,13,-55.1771,0.0,4005820
73,13,-57.6479,0.0,4005092
74,13,-64.0942,0.0,4005820
75,13,-62.6715,0.0,4005092
76,13,-69.3926,0.0,4005456
77,13,-65.266,0.0,4005092
78,13,-69.5077,0.0,4005092
79,13,-73.6715,0.0,4005092
80,13,-73.2907,0.0,4004728
81,13,-67.3596,0.0,4005092
82,13,-68.9233,0.0,4005456
83,13,-73.1953,0.0,4005092
84,13,-70.4978,0.0,4004728
85,13,-75.121,0.0,4005456
86,13,-70.6437,0.0,4005456
87,13,-74.5566,0.0,4005092
88,13,-74.0876,0.0,4004728
89,13,-75.1431,0.0,4005092
90,13,-73.5248,0.0,4005456
91,13,-67.1858,0.0,4005456
92,13,-62.3197,0.0,4004000
93,13,-63.8349,0.0,4004728
94,13,-67.29,0.0,4005092
95,13,-64.3218,0.0,4005092
96,13,-65.6269,0.0,4005092
97,13,-74.7671,0.0,4005820
98,13,-67.2803,0.0,4005456
99,13,-69.5892,0.0,4005092
100,13,-75.3993,0.0,4001452
0,14,-71.1872,0.0,4004728
1,14,-74.5554,0.0,4005092
2,14,-72.8799,0.0,4004728
3,14,-70.8082,0.0,4001088
4,14,-74.3849,0.0,4005092
5,14,-74.5594,0.0,4005456
6,14,-74.1273,0.0,4005092
7,14,-72.0375,0.0,4002908
8,14,-70.114,0.0,4004364
9,14,-72.8247,0.0,4005092
10,14,-74.1037,0.0,4005092
11,14,-72.0245,0.0,4004728
12,14,-72.1017,0.0,4005092
13,14,-71.5436,0.0,4004364
14,14,-72.2956,0.0,4005092
15,14,-74.7023,0.0,4004728
16,14,-74.2151,0.0,4005456
17,14,-75.4035,0.0,4005456
18,14,-75.2838,0.0,4005456
19,14,-73.9945,0.0,4005820
20,14,-71.1461,0.0,4004728
21,14,-74.9031,0.0,4005092
22,14,-71.053,0.0,4002180
23,14,-70.7044,0.0,4003636
24,14,-72.5614,0.0,4005092
25,14,-71.1261,0.0,4005820
26,14,-74.8475,0.0,4005092
27,14,-74.6783,0.0,4005456
28,14,-72.1714,0.0,4005092
29,14,-64.6904,0.0,4005456
30,14,-62.0047,0.0,4005820
31,14,-65.8067,0.0,4005456
32,14,-75.3999,0.0,4005456
33,14,-69.2836,0.0,4005092
34,14,-66.5666,0.0,4005456
35,14,-66.495,0.0,4005092
36,14,-73.8657,0.0,4005092
37,14,-74.9775,0.0,4004364
38,14,-70.6727,0.0,4005092
39,14,-73.4881,0.0,4005092
40,14,-75.1742,0.0,4003272
41,14,-73.9678,0.0,4004728
42,14,-74.9364,0.0,4005456
43,14,-72.9828,0.0,4005092
44,14,-74.8297,0.0,4005456
45,14,-72.1481,0.0,4005092
46,14,-72.5064,0.0,4001452
47,14,-69.7558,0.0,4005092
48,14,-73.362,0.0,4005092
49,14,-68.8335,0.0,4005092
50,14,-71.698,0.0,4005092
51,14,-68.4992,0.0,4005092
52,14,-67.1311,0.0,4005456
53,14,-69.0018,0.0,4005092
54,14,-73.4654,0.0,4005092
55,14,-73.6757,0.0,4005456
56,14,-72.0585,0.0,4004728
57,14,-69.8258,0.0,4005456
58,14,-61.821,0.0,4005092
59,14,-68.3979,0.0,4005820
60,14,-61.8386,0.0,4005092
61,14,-54.2364,0.0,4005092
62,14,-56.7055,0.0,4005092
63,14,-52.3687,0.0,4005092
64,14,-48.4742,0.0,4005092
65,14,-47.0013,0.0,4004364
66,14,-48.0171,0.0,4005456
67,14,-71.6809,0.0,4005092
68,14,-46.526,0.0,4005092
69,14,-49.038,0.0,4004364
70,14,-53.9706,0.0,4005092
71,14,-61.3211,0.0,4005092
72,14,-69.0868,0.0,4005092
73,14,-55.6176,0.0,4005092
74,14,-57.283,0.0,3998722
75,14,-71.2029,0.0,4005092
76,14,-75.2855,0.0,4005092
77,14,-65.1281,0.0,4005092
78,14,-72.9289,0.0,4005456
79,14,-72.0186,0.0,4004728
80,14,-75.1043,0.0,4005092
81,14,-69.6884,0.0,4005092
82,14,-70.591,0.0,4003636
83,14,-74.8446,0.0,4005092
84,14,-72.1884,0.0,4005456
85,14,-73.9897,0.0,4005092
86,14,-71.8651,0.0,4005092
87,14,-75.239,0.0,4005092
88,14,-74.8509,0.0,4004728
89,14,-71.7487,0.0,4005456
90,14,-73.2006,0.0,4001452
91,14,-69.8956,0.0,4005456
92,14,-64.3291,0.0,4004000
93,14,-64.3148,0.0,4005092
94,14,-67.4125,0.0,4005456
95,14,-68.6025,0.0,4005456
96,14,-64.8559,0.0,4004728
97,14,-71.36,0.0,4005092
98,14,-71.9236,0.0,4001452
99,14,-69.2798,0.0,4005456
100,14,-72.5442,0.0,4003636
0,15,-68.4415,0.0,4005456
1,15,-69.8255,0.0,4005092
2,15,-74.8146,0.0,4005092
3,15,-74.1474,0.0,4004728
4,15,-73.7462,0.0,4005456
5,15,-73.6397,0.0,4005456
6,15,-74.22,0.0,4005092
7,15,-73.0296,0.0,4005092
8,15,-69.3515,0.0,4004728
9,15,-73.8877,0.0,4005092
10,15,-72.7659,0.0,4005092
11,15,-74.9505,0.0,4005092
12,15,-74.1015,0.0,4005092
13,15,-75.2338,0.0,4005456
14,15,-75.4783,0.0,4005456
15,15,-73.5273,0.0,4005092
16,15,-74.4814,0.0,4004728
17,15,-75.2198,0.0,4005092
18,15,-74.9664,0.0,4005456
19,15,-74.5077,0.0,4005092
20,15,-73.2098,0.0,4005092
21,15,-74.9418,0.0,4005456
22,15,-75.1022,0.0,4005092
23,15,-75.1435,0.0,4005092
24,15,-73.3729,0.0,4004728
25,15,-74.4606,0.0,4005092
26,15,-74.1223,0.0,4006184
27,15,-74.1332,0.0,4004728
28,15,-71.6729,0.0,4005456
29,15,-67.9997,0.0,4005092
30,15,-68.2797,0.0,4005092
31,15,-68.4931,0.0,4005092
32,15,-71.3827,0.0,4005456
33,15,-69.9548,0.0,4001452
34,15,-67.7711,0.0,4005092
